Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field,disease
40852,bovine spongiform encephalopathy,Noun,"A fatal, neurodegenerative disease of cattle, which is transmissible to humans through misshaped prion proteins, caused by eating infected tissues. The outbreaks of bovine spongiform encephalopathy (mad cow disease) have limited some traditional uses of cattle for food, for example the eating of brains or spinal cords.","medicine, neurology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
43561,braxy,Noun,An inflammatory disease of sheep.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
46863,broken wind,Noun,"A respiratory disease or chronic condition of horses involving an allergic bronchitis characterised by wheezing, coughing and laboured breathing.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
47317,bronchopathy,Noun,Any disease of the bronchi.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
47328,bronchopneumopathy,Noun,Any disease of the bronchi and the lungs,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
48068,brown rot,Noun,"A fungal disease of stone fruit such as peaches and nectarines, caused by the fungus Monilinia fructicola",phytopathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
48084,brown spot,Noun,A fungal disease of some plants characterized by brown spots on the leaves,uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
48246,broxy,Noun,"A fatal disease of sheep. 1889, Annual Report of the State Board of Health of the State of Kansas:Mutton, the flesh of sheep, suffering with broxy or modified anthrax and erysipelas, from severe bruises obtained in transportation, will produce disease in those who eat it. 1890, American Agriculturist - Volume 49, page 532:From the fact of the sheep having become thin in flesh before death, it is probably broxy. 1967, Farming in Zambia - Volumes 3-6, page 11:Briefly, it may be stated that the whole of the Veterinary Service is geared to control and prevent the spread of certain diseases such as Anthrax, Broxy. Blackleg, Trypanosomiasis, Newcastle Disease and Rabies to name a few, by routine and regular vaccinations and inoculations.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
48968,bubonic plague,Noun,"A contagious, often fatal, epidemic disease caused by the bacterium Yersinia pestis, transmitted by the bite of fleas from an infected person or rodent, especially a rat, and characterized by delirium, chills, fever, vomiting, diarrhea, and the formation of buboes.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
51014,bullnose,Noun,"A bacterial disease of suckling or weanling pigs, characterized by sores in the mouth or upon the lips.",uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
51658,bunchy top,Noun,"A viral disease of various plants, including banana and tomato plants, caused by the Nanoviridae.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
52598,burn,Noun,A disease in vegetables; brand.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
52821,burnt ear,Noun,"A disease of grain resembling smut, but where the black powder that appears in the ear is external, and either the grain has never been formed or its coat has been destroyed, so that the whole ear appears black or burnt.",uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
54682,button scurvy,Noun,The disease bejel.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
479,Kashin-Beck disease,Noun,An osteoarticular disease that occurs mainly in China and causes pain and restriction of movement in the joints.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
557,Kearns-Sayre syndrome,Noun,Oculocraniosomatic disease.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
859,Kienbock's disease,Noun,A painful disease of the wrist that results from loss of circulation to the lunate bone.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
1122,Klippel-Feil syndrome,Noun,A rare disease characterized by the congenital fusion of any two of the seven cervical vertebrae.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2929,halo blight,Noun,"A bacterial disease of bean plants, caused by Pseudomonas syringae pv. phaseolicola.",phytopathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10120,heart block,Noun,"A disease in the electrical system of the heart, opposed to coronary artery disease, which is disease of the blood vessels of the heart.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10132,heart disease,Noun,a disease which affects the functions of the heart.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10339,heartrot,Noun,"A disease producing decay in the hearts of trees, caused by the mycelia of various fungi.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10794,heaves,Noun,A disease of horses characterized by coughing and difficult breathing.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12520,helminthosis,Noun,Any disease caused by the presence of helminth parasites,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12897,hematopathy,Noun,Any disease or disorder of the blood or the hemopoietic system,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
13615,hemobartonellosis,Noun,"An infectious disease found in cats, caused by Mycoplasma haemofelis.",veterinary science,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
13768,hemolytic disease,Noun,A hemolytic disease (one that destroys red blood cells releasing hemoglobin),,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14482,hepatopathy,Noun,Any disease of the liver,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14547,hepatozoonosis,Noun,"A tick-borne disease of some mammals, caused by protozoa of the genus Hepatozoon.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
15646,herpes simplex,Noun,A viral disease caused by Human herpesvirus 1 or Human herpesvirus 2 in genus Simplexvirus.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18169,hidradenitis suppurativa,Noun,A chronic suppurative inflammatory disease of the apocrine sweat glands.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
20421,histomoniasis,Noun,"A disease of birds, particularly chickens and turkeys, caused by parasitic infection with a protozoan, Histomonas meleagridis.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
25883,hoove,Noun,"A disease in cattle consisting of inflammation of the stomach by gas, usually caused by eating too much green food.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
27116,horsepox,Noun,A disease of horses caused by an orthopoxvirus.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
34523,hypercoagulopathy,Noun,"A disease characterised by an increased tendency of the blood to form clots 2015 August 21, Yoo Kyeong Yeom, Ji Hoon Shin, Complications of Portal Vein Embolization: Evaluation on Cross-Sectional Imaging, in Korean Journal of Radiology[1], volume 16, DOI:10.3348/kjr.2015.16.5.1079:In the setting of PVE, precipitating factors of venous thrombosis include injury to the portal venous wall, reduced portal flow, portal hypertension, hypercoagulopathy, inflammatory process, malignancy, pregnancy, oral contraceptive use, and asplenia ( 13 ).",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
34858,hypereosinophilia,Noun,A disease characterised by a marked increase in the eosinophil count in the bloodstream.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
35375,hyperketosis,Noun,Any disease caused by an elevated level of ketones (in the bloodstream),pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
36460,hypertension,Noun,The disease or disorder of abnormally high blood pressure.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
36547,hyperthyroxinemia,Noun,A thyroid disease where the serum levels of thyroxine are higher than expected.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
37688,hypomyelinosis,Noun,A disease associated with a deficiency of myelin,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
38039,hypotension,Noun,The disease or disorder of abnormally low blood pressure.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
38162,hypothyroidism,Noun,"The disease state caused by insufficient production of thyroid hormone by the thyroid gland. [from 1900s] Synonyms: underactive thyroid, low thyroid Antonym: hyperthyroidism",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
