Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,disease,domain,field,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,mammal,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
10516,False,,False,False,True,Any member of the Sciomyzidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sciomyzid,False,False
10558,False,,False,False,True,Any member of the Scirtidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scirtid,False,False
10644,False,,False,False,True,Any member of the Scissurellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scissurellid,False,False
10657,False,,False,False,True,Any member of the Sciuridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sciurid,False,False
10824,False,,False,False,True,Any member of the Sclerorhynchidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sclerorhynchid,False,False
10840,False,,False,False,True,Any member of the Sclerosomatidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sclerosomatid,False,False
10955,False,,False,False,True,"Any member of the Scolecida, an infraclass of polychaete worms.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scolecid,False,False
10963,False,,False,False,True,Any member of the Scolecomorphidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scolecomorphid,False,False
10977,False,,False,False,True,Any member of the Scoliidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scoliid,False,False
11005,False,,False,False,True,Any member of the Scolopendridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scolopendrid,False,False
11010,False,,False,False,True,Any member of the Scolopendromorpha.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scolopendromorph,False,False
11016,False,,False,False,True,Any member of the Scoloplacidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scoloplacid,False,False
11029,False,,False,False,True,Any member of the Scomberesocidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scomberesocid,False,False
11045,False,,False,False,True,Any member of the Scombrolabracidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scombrolabracid,False,False
11047,False,,False,False,True,Any member of the Scombropidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scombropid,False,False
11224,False,,False,False,True,Any member of the family Scopelidae of deep-sea fish.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scopelid,False,False
11235,False,,False,False,True,Any member of the Scophthalmidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scophthalmid,False,False
11237,False,,False,False,True,"Any member of the family Scopidae, the hammerkop, an African wading bird.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scopid,False,False
11502,False,,False,False,True,Any member of the Scorpaenidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scorpaenid,False,False
12142,False,,False,False,True,Any member of the Scraptiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scraptiid,False,False
14028,False,,False,False,True,Any member of the Scuridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scurid,False,False
14130,False,,False,False,True,"Any member of the family Scutelleridae, the shield-backed bugs.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scutellerid,False,False
14137,False,,False,False,True,Any member of the Scutibranchiata.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scutibranch,False,False
14229,False,,False,False,True,Any member of the Scydmaenidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scydmaenid,False,False
14238,False,,False,False,True,Any member of the Scylacosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scylacosaurid,False,False
14242,False,,False,False,True,Any member of the Scyliorhinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scyliorhinid,False,False
14244,False,,False,False,True,Any member of the Scyllaeidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scyllaeid,False,False
14246,False,,False,False,True,"Any of the family Scyllaridae of macruran crustaceans with depressed body and broad, flat antennae.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scyllarian,False,False
14248,False,,False,False,True,Any member of the Scyllaridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scyllarid,False,False
14276,False,,False,False,True,Any member of the family Scytalinidae of very slender burrowing fish called graveldivers.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scytalinid,False,False
14302,False,,False,False,True,Any member of the Scythrididae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scythridid,False,False
14307,False,,False,False,True,Any member of the Scytodidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,scytodid,False,False
15702,False,,False,False,True,Any member of the Sebastidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sebastid,False,False
15709,False,,False,False,True,Any member of the Sebecidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sebecid,False,False
15721,False,,False,False,True,Any member of the family Sebidae of crustaceans.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sebid,False,False
17598,False,,False,False,True,Any member of the Segestriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,segestriid,False,False
17682,False,,False,False,True,Any member of the Segnosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,segnosaurid,False,False
17743,False,,False,False,True,Any member of the Seguenziidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,seguenziid,False,False
17942,False,,False,False,True,Any member of the family Seisonidae of rotifers.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,seisonid,False,False
18013,False,,False,False,True,Any member of the Sejidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sejid,False,False
18353,False,,False,False,True,Any member of the Selenopidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,selenopid,False,False
18364,False,,False,False,True,Any member of the Selenosteidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,selenosteid,False,False
18395,False,,False,False,True,Any member of the Seleucidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,seleucid,False,False
19595,False,,False,False,True,Any member of the Sematuridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sematurid,False,False
19653,False,,False,False,True,Any member of the family Semelidae of venus shells.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,semelid,False,False
21729,False,,False,False,True,Any member of family Senoculidae of spiders.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,senoculid,False,False
22397,False,,False,False,True,Any member of the Sepiadariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sepiadariid,False,False
22403,False,,False,False,True,Any member of the family Sepiidae of certain cuttlefish.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sepiid,False,False
22445,False,,False,False,True,Any member of the family Sepsidae of black scavenger flies.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sepsid,False,False
23097,False,,False,False,True,Any member of the family Sergestidae of decapods.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sergestid,False,False
23454,False,,False,False,True,Any member of the family Serolidae of certain isopod crustaceans.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,serolid,False,False
23765,False,,False,False,True,Any member of the Serrasalmidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,serrasalmid,False,False
23797,False,,False,False,True,"Any member of an obsolete taxonomic grouping within the beetles, the Serricornia, which was approximately equivalent to the modern infraorder Elateriformia.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,serricorn,False,False
23808,False,,False,False,True,Any member of the Serrivomeridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,serrivomerid,False,False
24205,False,,False,False,True,Any member of the family Sesarmidae of crabs.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sesarmid,False,False
25969,False,,False,False,True,Any member of the Seymouriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,seymouriid,False,False
27764,False,,False,False,True,Any member of the Shartegosuchidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,shartegosuchid,False,False
29789,False,,False,False,True,"Any member of the family Shinisauridae. 2015 July 16, Evidence of Egg Diversity in Squamate Evolution from Cretaceous Anguimorph Embryos, in PLOS ONE[1], DOI:10.1371/journal.pone.0128610:Although present in most closely related anguids, this character is absent in platynotans with the exception of all shinisaurids, the monstersaurid Primaderma and the mosasaurid Dolichosaurus.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,shinisaurid,False,False
33898,False,,False,False,True,"Any member of the Shumarditidae, extinct shelled cephalopods.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,shumarditid,False,False
34151,False,,False,False,True,Any member of the Shuvosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,shuvosaurid,False,False
34499,False,,False,False,True,Any member of the Sicariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sicariid,False,False
34748,False,,False,False,True,Any member of the Sicyoniidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sicyoniid,False,False
35193,False,,False,False,True,Any member of the Siderastreidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,siderastreid,False,False
35531,False,,False,False,True,Any member of the Sierolomorphidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sierolomorphid,False,False
36237,False,,False,False,True,"Any member of the Signiphoridae of parasitic wasps. 2005, Norman F. Johnson, Borror and DeLong's Introduction to the Study of Insects, page 531:In most chalcidoids, the mesopleura have a groove for the femora, but encyrtids lack this groove (as do the signiphorids, tanaostigmatids, some aphelinids, and some eupelmids).",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,signiphorid,False,False
36518,False,,False,False,True,Any member of the Silesauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,silesaurid,False,False
36705,False,,False,False,True,Any member of the Siliquariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,siliquariid,False,False
36826,False,,False,False,True,Any member of the Sillaginidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sillaginid,False,False
36990,False,,False,False,True,Any member of the family Silvanidae of flat bark beetles.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,silvanid,False,False
37345,False,,False,False,True,Any member of the Simenchelyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,simenchelyid,False,False
37359,False,,False,False,True,Any member of the Simiiformes.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,simiiform,False,False
37754,False,,False,False,True,Any member of the Simuliidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,simuliid,False,False
37906,False,,False,False,True,Any member of the Sinentomidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sinentomid,False,False
38686,False,,False,False,True,Any member of the Sinraptoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sinraptorid,False,False
38731,False,,False,False,True,Any member of the Sinuitidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sinuitid,False,False
38736,False,,False,False,True,Any member of the Sinuopeidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sinuopeid,False,False
38881,False,,False,False,True,"Any member of the Siphonostomatoida, an order of maxillopods.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,siphonostomatoid,False,False
38941,False,,False,False,True,"Any member of the clade Sipuncula. Synonyms: sipunculan, peanut worm",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sipunculid,False,False
38942,False,,False,False,True,"Any member of the family Sipunculidae, the peanut worms.",,"zoology, uncommon",,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sipunculid,False,False
39005,False,,False,False,True,Any member of the family Sirenidae of salamanders.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sirenid,False,False
39030,False,,False,False,True,"Any of the family Siricidae of horntails, certain woodwasps.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,siricid,False,False
39072,False,,False,False,True,Any member of the Sironidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sironid,False,False
39143,False,,False,False,True,Any member of the Sisoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sisorid,False,False
39285,False,,False,False,True,Any member of the Sisyridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sisyrid,False,False
39618,False,,False,False,True,Any member of the Sivaladapidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sivaladapid,False,False
40420,False,,False,False,True,Any member of the family Skeneidae of marine snails.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,skeneid,False,False
40422,False,,False,False,True,Any member of the Skeneopsidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,skeneopsid,False,False
46213,False,,False,False,True,Any member of the Smarididae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,smaridid,False,False
46813,False,,False,False,True,Any of the family Sminthuridae of springtails.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sminthurid,False,False
46904,False,,False,False,True,Any member of the Smittinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,smittinid,False,False
47971,False,,False,False,True,"A family of perciform fish native to Africa and Asia, Channidae. 2015, Labodalih Sembiring, translating Eka Kurniawan, Man Tiger, Verso 2015, p. 1: Through this plantation ran a creek full of snakeheads and eels, its overflow swelling the swamp around it.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,snakehead,False,False
52210,False,,False,False,True,"Any of the family Solanderiidae of cnidarians within the class Hydrozoa. 2015 December 24, Enigmatic Fossils from the Lower Carboniferous Shrimp Bed, Granton, Scotland, in PLOS ONE[1], DOI:10.1371/journal.pone.0144220:This conflicts with the data on modern solanderiids, which are exclusively marine.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solanderiid,False,False
52364,False,,False,False,True,Any member of the family Solasteridae of sea stars.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solasterid,False,False
52537,False,,False,False,True,Any member of the Solecurtidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solecurtid,False,False
52590,False,,False,False,True,Any member of the Solemyidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solemyid,False,False
52594,False,,False,False,True,Any member of several species of marine bivalve shells belonging to the family Solenidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solenacean,False,False
52610,False,,False,False,True,Any member of the Solenodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solenodontid,False,False
52612,False,,False,False,True,Any member of the Solenofilomorphidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solenofilomorphid,False,False
52631,False,,False,False,True,Any member of the Solenopleuridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solenopleurid,False,False
52639,False,,False,False,True,Any member of the Solenostomidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,solenostomid,False,False
53667,False,,False,False,True,Any member of the Somniosidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,somniosid,False,False
53711,False,,False,False,True,Any member of the Somoholitidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,somoholitid,False,False
54153,False,,False,False,True,Any member of the Sooglossidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sooglossid,False,False
54744,False,,False,False,True,Any member of the Soricidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,soricid,False,False
54748,False,,False,False,True,Any member of the shrew family (Soricidae).,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,soricine,False,False
57162,False,,False,False,True,Any member of the Sparassidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sparassid,False,False
57593,False,,False,False,True,Any member of the Spatangidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spatangid,False,False
59304,False,,False,False,True,Any member of the Speleonectidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,speleonectid,False,False
59892,False,,False,False,True,Any member of the Sphaeriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphaeriid,False,False
59898,False,,False,False,True,Any member of the Sphaeritidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphaeritid,False,False
59902,False,,False,False,True,Any member of the Sphaeroceridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphaerocerid,False,False
59914,False,,False,False,True,Any member of the family Sphaerodactylidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphaerodactylid,False,False
59916,False,,False,False,True,Any member of the Sphaeromatidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphaeromatid,False,False
59925,False,,False,False,True,Any member of the Sphaeropsocidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphaeropsocid,False,False
59939,False,,False,False,True,Any member of the Sphagnidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphagnid,False,False
59955,False,,False,False,True,Any member of the Sphargidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphargid,False,False
59968,False,,False,False,True,Any member of the Sphenacodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphenacodontid,False,False
59985,False,,False,False,True,Any member of the Spheniscidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spheniscid,False,False
59995,False,,False,False,True,Any member of the order Sphenodontida.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphenodont,False,False
59998,False,,False,False,True,Any member of the order Sphenodontida.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphenodontid,False,False
60039,False,,False,False,True,Any member of the Sphenopidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphenopid,False,False
60044,False,,False,False,True,Any member of the Sphenosuchia.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphenosuchian,False,False
60046,False,,False,False,True,Any member of the Sphenosuchidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphenosuchid,False,False
60252,False,,False,False,True,Any member of the Sphindidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphindid,False,False
60355,False,,False,False,True,Any member of the Sphyraenidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphyraenid,False,False
60358,False,,False,False,True,Any member of the Sphyrnidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sphyrnid,False,False
61355,False,,False,False,True,Any member of the Spinosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spinosaurid,False,False
61424,False,,False,False,True,Any member of the Spintheridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spintherid,False,False
61429,False,,False,False,True,Any member of the Spinturnicidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spinturnicid,False,False
61477,False,,False,False,True,Any member of the Spionidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spionid,False,False
61594,False,,False,False,True,Any member of the Spiraxidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spiraxid,False,False
61861,False,,False,False,True,Any member of the Spiroceratidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spiroceratid,False,False
61964,False,,False,False,True,Any member of the Spiroplectamminidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spiroplectamminid,False,False
61974,False,,False,False,True,Any member of the Spirorchiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spirorchiid,False,False
62019,False,,False,False,True,"Any member of the Spiruridae. 1975, George O. Poinar, Entomogenous Nematodes: A Manual and Host List of Insect-nematode Associations:Representatives of the Mermithidae are the most common nematode parasites of tettigoniids, however spirurids and more rarely, subulurids and thelastomatids, also occur in some members of this family.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spirurid,False,False
62288,False,,False,False,True,Any member of the Splanchnotrophidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,splanchnotrophid,False,False
63289,False,,False,False,True,Any member of the Spondylidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spondylid,False,False
63393,False,,False,False,True,Any member of the Spongillidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spongillid,False,False
63449,False,,False,False,True,Any member of the Spongodiscidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,spongodiscid,False,False
64024,False,,False,False,True,Any member of the Sportellidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,sportellid,False,False
65905,False,,False,False,True,"Any member of the family Squalidae of dogfish sharks. 2008, David A. Ebert, James A. Sulikowski, Biology of Skates (page 126) Numerous diet studies on squalids have shown that members of this family tend to feed mainly on teleosts and cephalopods []",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,squalid,False,False
65939,False,,False,False,True,Any member of the Squalodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,squalodontid,False,False
65945,False,,False,False,True,"Any member of the Squalomorphii, a superorder of cartilaginous fishes.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,squalomorph,False,False
65948,False,,False,False,True,Any member of the Squalorajidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,squalorajid,False,False
66357,False,,False,False,True,Any member of the Squatinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,squatinid,False,False
66814,False,,False,False,True,Any member of the Squillidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,squillid,False,False
67910,False,,False,False,True,Any member of the Stagonolepididae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stagonolepidid,False,False
67921,False,,False,False,True,Any member of the Stahleckeriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stahleckeriid,False,False
70558,False,,False,False,True,Any member of the Staurikosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,staurikosaurid,False,False
71290,False,,False,False,True,Any member of the Steatornithidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,steatornithid,False,False
71678,False,,False,False,True,Any member of the Stegocephalidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stegocephalid,False,False
71681,False,,False,False,True,Any member of the extinct genus Stegodon; a stegodont.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stegodon,False,False
71684,False,,False,False,True,Any member of the Stegodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stegodontid,False,False
71694,False,,False,False,True,Any member of the family Stegosauridae of dinosaurs.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stegosaurid,False,False
72022,False,,False,False,True,Any member of the Stenochilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenochilid,False,False
72076,False,,False,False,True,Any member of the Stenoplesictidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenoplesictid,False,False
72078,False,,False,False,True,Any member of the Stenopodidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenopodid,False,False
72080,False,,False,False,True,Any member of the Stenopsocidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenopsocid,False,False
72082,False,,False,False,True,Any member of the Stenopsychidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenopsychid,False,False
72085,False,,False,False,True,Any member of the Stenopterygiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenopterygiid,False,False
72094,False,,False,False,True,Any member of the Stenostiridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenostirid,False,False
72096,False,,False,False,True,"Any member of the Stenostomidae (a family of flatworms). 1960, Sinia Stankovi, The Balkan Lake Ohrid and Its Living World, page 174:AN-DER-LAN (1939), however, thinks that this is not the case of a new genus, but rather of a new species belonging to the stenostomid group, where the same method of feeding is observed. 1982, Sybil P. Parker, Synopsis and classification of living organisms, volume 1, page 721:The brain lies a little farther forward than in stenostomids but not so far forward as in Chordarium. 1982, Graham Bell, The Masterpiece of Nature: The Evolution and Genetics of Sexuality[1]:I have found no definite reports of apomictic turbellarians, although the stenostomid Rhynchoscolex is said neither to reproduce by fission (but see Pennak, 1978) nor to possess a male system (Sterrer and Rieger, 1974).",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenostomid,False,False
72100,False,,False,False,True,Any member of the Stenothecidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenothecid,False,False
72109,False,,False,False,True,Any member of the Stenothyridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenothyrid,False,False
72114,False,,False,False,True,Any member of the Stenotritidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stenotritid,False,False
72357,False,,False,False,True,Any member of the Stephanidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,stephanid,False,False
