Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
12962,mattness,Noun,"The quality of having a matte finish; lack of gloss. 1995, W. G. Simpson, Plastics: Surface and Finish, ISBN, page 69:To the best of the author's knowledge, the measurement of mattness or gloss has not been done 'on-line'. 2012, Sven Engelmann, Advanced Thermoforming, ISBN:A leather look and deep mattness but also high scratch resistance and good chemical resistance were included in the product requirement profile. 2013, H. H. Stephenson, Ceramic Chemistry, ISBN:Purdy and Krehbiel (1907) found that manganese gave the best effects, zinc gave good crystals in local areas, while titania tends to mattness, producing crystals that are small and evenly distributed throughout the mass.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
13032,matureness,Noun,The property of being mature.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
13106,maudlinness,Noun,The quality of being maudlin.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
13290,mawkishness,Noun,The property of being mawkish.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
13944,mealiness,Noun,The property of being mealy.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
13970,mealymouthedness,Noun,The quality of being mealy-mouthed.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
14109,meaningness,Noun,Quality of having a meaning; meaningfulness.,chiefly philosophy,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
14204,measurableness,Noun,Quality of being measurable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
14254,measuredness,Noun,The quality of being measured.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
14421,meatiness,Noun,The property of being meaty.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
14633,mechanizability,Noun,The quality of being mechanizable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
15391,medievality,Noun,"The quality of being medieval. 2008 January 27, Ken Kalfus, Middle-Age Man, in New York Times[1]:His late wife ran a Victorian inn in upstate New York; his son grew up mimicking his fathers medievality and, shunning his contemporaries, devoted himself to early music; his mother-in-law is an ethnic Lemko from the Carpathians, intent on recreating the way of life her people lived before their slaughter and forced deportations in the 1940s.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
15397,medievalness,Noun,The quality of being medieval.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
15536,meditativeness,Noun,"The quality of being meditative. 1851, Herman Melville, Moby-Dick Beware of enlisting in your vigilant fisheries any lad with lean brow and hollow eye; given to unseasonable meditativeness; and who offers to ship with the Phaedon instead of Bowditch in his head.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17069,melancholiness,Noun,The quality of being melancholy.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17483,mellifluence,Noun,"The quality of sounding mellifluous; that is, the quality of sounding very smooth or pleasant.",of a voice,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17490,mellifluousness,Noun,"The property of being mellifluous. 1915, W.S. Maugham, ""Of Human Bondage"": ""You should read Spanish,"" he said. ""It is a noble tongue. It has not the mellifluousness of Italian, Italian is the language of tenors and organ-grinders, but it has grandeur: it does not ripple like a brook in a garden, but it surges tumultuous like a mighty river in flood.""",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17553,mellowness,Noun,The property of being mellow.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17587,melodicity,Noun,The quality of being melodic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17599,melodiousness,Noun,The property of being melodious.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17787,meltiness,Noun,"The quality of being melty. 2009 May 2, Corey Mintz, Reggie's has perfect sandwiches, at any hour, in Toronto Star[1]:More meltiness (mozzarella) drips off of crunchy chicken parm ($7.95).",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
17805,meltingness,Noun,"The property of melting or seeming to melt. 1961, Clarence Day, The best of Clarence Day The richness of its soft, thick yellow interior and the meltingness of its chocolate outside were so delicious that time stood still as I happily ate it... 2001, Richard Leviton, The healthy living space: 70 practical ways to detoxify the body and home If you can achieve that delicious state of meltingness, you are well on your way to relieving your system of stress.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18148,memorizability,Noun,The quality of being memorizable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18304,menacingness,Noun,The quality of being menacing.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18614,menschiness,Noun,"The quality of being menschy. 2015 June 27, Laura Zigman, I Cant Apologize (Sorry!), in New York Times[1]:Think of apologizing as an act of menschiness and bravery, because it is, Ms. Ingall said.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18658,menstruality,Noun,"The quality of having menses. 2013, Joan Cadden, Nothing Natural Is Shameful Voraciousness was connected to menstrualityAristotle mentions that barren women whose menses collect but do not get expelled are prone to sexual incontinence.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18682,menstruousness,Noun,Quality of being menstruous.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18689,mensurability,Noun,The quality of being mensurable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
18745,mental illness,Noun,"The property of being mentally ill; mental disorders taken as a whole. 2006, R. Keith Sawyer, Explaining Creativity: The Science of Human Innovation,[1] Oxford University Press US, ISBN, page 87: Such studies show that geniuses are not any more likely to suffer from mental illness than the rest of us.","uncountable, psychiatry",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19205,merchantableness,Noun,Quality of being merchantable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19256,mercilessness,Noun,The property of being merciless.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19302,mercurialness,Noun,Quality of being mercurial; mercuriality.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19429,meretriciousness,Noun,The property of being meretricious.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19453,mergeability,Noun,The quality of being mergeable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19618,meritoriousness,Noun,The property of being meritorious.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
19857,merriness,Noun,The property of being merry.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
20293,mesocephalism,Noun,The property of being mesocephalic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
20296,mesocephaly,Noun,The property of being mesocephalic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
20483,mesokurtosis,Noun,The property of having zero normalised kurtosis,statistics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
20526,mesomerism,Noun,The property of some molecules of having a structure that cannot be represented by a single structural formula; resonance.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
20826,mesotrophy,Noun,the quality of having an intermediate level of nutrient productivity,"geography, of a body of water",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21031,messiness,Noun,"The property of being messy. She was willing to forgive his messiness when they married, and pick up after him, but not that he forgot their anniversary.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21296,metacentricity,Noun,The quality of being metacentric.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21330,metachrony,Noun,The quality of being metachronous.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21338,metacircularity,Noun,"The property of an interpreter that is written in the same programming language that it interprets, and that exploits homoiconicity to reuse the existing facilities of the parent interpreter rather than reimplementing them.",computing theory,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21520,metafictionality,Noun,The quality of being metafictional.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21737,metaliteracy,Noun,The quality of being metaliterate.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
21792,metallicness,Noun,The quality of being metallic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
22358,metaphoricalness,Noun,The quality of being metaphorical.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
22362,metaphoricity,Noun,"The quality of being metaphorical. 1999, Preface to Gender Trouble by Judith Butler Just as metaphors lose their metaphoricity as they congeal through time into concepts, so subversive performances always run the risk of becoming deadening cliches through their repetition and, most importantly, through their repetition within commodity culture where subversion carries market value.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
22417,metaphysicality,Noun,The quality of being metaphysical.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
22525,metaproperty,Noun,"A property of a property. 2002, Rahul Sharma, Microsoft SQL Server 2000: A Guide to Enhancements and New Features The metaproperties allow you to extract more information (such as relative position and namespace information) about XML nodes than is visible in the textual representation.","computing, philosophy",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
23400,methodicalness,Noun,The property of being methodical.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
23942,metness,Noun,"The quality of being met, or satisfied. 2013, Cheryl Brown Travis, Women and Health Psychology: Volume II: Biomedical Issues Definitions of social support generally agree that it is the metness of needs for esteem, approval, and succorance.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
24139,metrizability,Noun,"The quality of being metrizable. 2015, Ioan Bucataru, Tams Milkovszki, Zoltn Muzsnay, Invariant metrizability and projective metrizability on Lie groups and homogeneous spaces, in arXiv[1]:In this paper we study the invariant metrizability and projective metrizability problems for the special case of the geodesic flow associated to the canonical connection of a Lie group.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
24204,metronomicity,Noun,"The quality of being metronomic. 2010, Nicholas Collins, Nick Collins, Introduction to Computer Music So, although to some observers machine music implies a harsh metronomicity and some sectors of electronic dance music might be the stereotype here computers can also be the means of investigating human expression.",usually of musical performance,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
24278,metrosexualism,Noun,The quality of being metrosexual.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
24279,metrosexuality,Noun,The quality of being metrosexual,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
24300,mettle,Noun,"A quality of endurance and courage. 1599, William Shakespeare, The Life of Henry the Fifth, act iv, scene 8 (First Folio ed.) By this Day and this Light, the fellow ha's mettell enough in his belly. 2001, Harry J. Alexandrowicz, Testing your Mettle: Tough Problems and Real-world Solutions for Middle and High School Teachers, page xiii Please read on and discover the issues in education that test the mettle of those who experience this world every day.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
24307,mettlesomeness,Noun,The quality of being mettlesome.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
25768,microdontism,Noun,The quality of having small teeth.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
25865,microellipticity,Noun,"The quality of being microelliptic. 2015, Ren Schulz, Patrik Wahlberg, Microlocal properties of Shubin pseudodifferential and localization operators, in arXiv[1]:In particular, we prove microlocality and microellipticity of these operator classes..",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
26312,microgranularity,Noun,The quality of being microgranular.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
26679,microlocality,Noun,"The quality of being microlocal. 2015, Ren Schulz, Patrik Wahlberg, Microlocal properties of Shubin pseudodifferential and localization operators, in arXiv[1]:In particular, we prove microlocality and microellipticity of these operator classes..",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
27289,microplasticity,Noun,The property of a solid body whereby it shows plasticity (undergoes permanent change due to stress) in local areas while globally showing elasticity (maintaining the ability to return to its original shape and size).,physics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
27601,microroughness,Noun,The quality of being rough at microscale.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28206,microtrichosity,Noun,"The quality of being microtrichose. 2015 July 27, Miroslav Bartk, tpn Kubk, Palaearctic species of Rhamphomyia (Pararhamphomyia) anfractuosa group (Diptera, Empididae), in ZooKeys[1], DOI:10.3897/zookeys.514.9379:Males of all three species have very similar microtrichosity pattern of mesoscutum which otherwise helps to associate males with females even if not taken in copula.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28263,microvascularity,Noun,"The quality of being microvascular. 2015 July 31, Comparison of Apparent Diffusion Coefficient and Intravoxel Incoherent Motion for Differentiating among Glioblastoma, Metastasis, and Lymphoma Focusing on Diffusion-Related Parameter, in PLOS ONE[1], DOI:10.1371/journal.pone.0134761:An increase in the microvascularity and neovascularity of these tumors leads to increased rCBV.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28684,middle-agedness,Noun,The quality of being middle-aged; middle age.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28687,middle-classness,Noun,Quality of being middle-class.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28701,middle-of-the-roadness,Noun,The quality of being middle-of-the-road.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28812,middleness,Noun,Quality of being middle.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
28844,middlingness,Noun,Quality of being middling.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
29467,miffiness,Noun,"The quality of being miffy, or easily irritated.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
29520,mightiness,Noun,The property of being mighty.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
29784,mildness,Noun,The quality of being mild; gentleness.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
29887,militancy,Noun,The quality of being militant.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
30213,milkiness,Noun,The property of being milky.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
31043,minaciousness,Noun,The quality of being minacious.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
31114,mincedness,Noun,Quality of being minced.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
31139,mincingness,Noun,Quality of being mincing.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
31283,mindlessness,Noun,The property of being mindless.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
31546,minginess,Noun,The quality of being mingy.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
32100,minimalness,Noun,Quality of being minimal.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
32983,minuteness,Noun,The property of being minute.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33013,minxishness,Noun,Quality of being minxish.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33141,mirativity,Noun,"The quality of being mirative, that is, of expressing (surprise at) an unexpected revelation or new information. 2014, The Grammar of Knowledge, page 212: A non-evidential extension of the dubitative marker is associated with mirativity, found in contexts when the speaker is stunned or perplexed by a discovery.","grammar, of a mood",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33249,mirroredness,Noun,Quality of being mirrored.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33285,mirthfulness,Noun,The property of being mirthful.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33293,mirthsomeness,Noun,Quality of being mirthsome.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33330,misability,Noun,"The quality of being misable; solubility. 1935, Paint and Varnish Production Manager - Volumes 12-13, page 37:We have a corresponding increase in acid value, drying time misability with progressive darkening. 1940, Southern Pulp and Paper Manufacturer - Volumes 3-4, page 155:Lard oil, when mixed with a mineral oil, imparts an ability of total misability with water. 1979, Joseph F. Sackett, Charles M. Strother, New Techniques in Myelography - Issue 532, page 72:Metrizamide, because of misability with CSF and reduced radiographic density as compared to iophendylate, improves both visualization and filling of nerve root pouches. 2002, Tatsuya Ishikawa, Dentin/Pulp Complex:, ISBN:Solubility parameters were originally designed to predict the misability of solvents.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33399,misadvisedness,Noun,The property of being misadvised.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33542,misapprehensiveness,Noun,The quality of being misapprehensive.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33651,misbecomingness,Noun,Quality of being misbecoming.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33895,miscellaneousness,Noun,"The quality of being miscellaneous. 1876, Joseph Parker, The Priesthood of Christ: a Re-statement of Vital Truth, page 54:But this miscellaneousness comes to an end in one subject, the appalling subject of the Speaker's own death and resurrection. 1994, Xiaogan Liu, Classifying the Zhuangzi Chapters, page 86:There are essentially two different attitudes toward the Outer and Miscellaneous chapters of the Zhuangzi. The first emphasizes their ""disorder"" and ""miscellaneousness"" and fails to take into account a certain sort of consistency among them.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
33986,miscibility,Noun,The property of being able to be mixed.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
34472,misdirectedness,Noun,Quality of being misdirected.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
34640,miserableness,Noun,The property of being miserable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
34675,miserliness,Noun,The property of being miserly.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
35115,misinformedness,Noun,The property of being misinformed.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
35288,misleadingness,Noun,The quality of being misleading.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
35441,mismatchedness,Noun,The quality of being mismatched.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
35759,misplacedness,Noun,The quality of being misplaced.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
36300,misshapenness,Noun,Quality of being misshapen.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
36406,missionality,Noun,The quality of being missional.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
36463,missishness,Noun,The quality of being missish.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
36642,mistakability,Noun,The quality of being mistakable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
36788,mistiness,Noun,The property of being misty.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
36934,mistrustfulness,Noun,Quality of being mistrustful.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
37496,mixability,Noun,The quality of being mixable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
37943,mobbishness,Noun,Quality of being mobbish.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38030,mobilizability,Noun,The quality of being mobilizable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38331,modality,Noun,The quality of being limited by a condition.,law,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38424,modelessness,Noun,The property of being modeless.,computing,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38486,moderacy,Noun,The quality of being moderate.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38503,moderateness,Noun,the quality of being moderate,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38598,modernity,Noun,"The quality of being modern or contemporary. 2012 March-April, Jeremy Bernstein, A Palette of Particles, in American Scientist[1], volume 100, number 2, page 146:There were also particles no one had predicted that just appeared. Five of them [, i]n order of increasing modernity, [] are the neutrino, the pi meson, the antiproton, the quark and the Higgs boson. He was impressed by the architecture's modernity.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38600,modernity,Noun,Quality of being of the modern period of contemporary historiography.,historical,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38613,modernness,Noun,the property of being modern,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38633,modestness,Noun,Quality of being modest.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38634,modesty,Noun,"The quality of being modest; having a limited and not overly high opinion of oneself and one's abilities. 1907, Robert William Chambers, chapter VIII, in The Younger Set, New York, N.Y.: D. Appleton Company, OCLC 24962326: At her invitation he outlined for her the succeeding chapters with terse military accuracy; and what she liked best and best understood was avoidance of that false modesty which condescends, turning technicality into pabulum.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38656,modifiableness,Noun,Quality of being modifiable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38723,modishness,Noun,The property of being modish.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38738,modulability,Noun,The property of being modulable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
38756,modularity,Noun,The property of being modular.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
39069,moistness,Noun,The property of being moist.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
39247,moldability,Noun,The property of being moldable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
39765,momentaneousness,Noun,Quality of being momentaneous.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
39770,momentariness,Noun,The property of being momentary.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
39790,momentousness,Noun,"The quality of being momentous. 12 December 2018, Charles Bramesco, AV Club A spoonful of nostalgia helps the calculated Mary Poppins Returns go down[1] Theres a scene near the end in which our ensemble receives some wholesome wisdom from a woman selling balloons in the park, portrayed by Angela Lansbury. Her presence and the momentousness appended to it make no sense, because this role was very clearly conceived for Julie Andrews, who wanted no part in all this.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40039,monatomicity,Noun,Quality of being monatomic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40149,monetizability,Noun,The quality of being monetizable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40388,mongrelness,Noun,The quality of being a mongrel.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40866,monoamnioticity,Noun,The quality of being monoamniotic.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40883,monoargumentality,Noun,"The quality of being monoargumental. 2016, W. Leo Wetzels, Sergio Menuzzi, Joo Costa, The Handbook of Portuguese Linguistics (ISBN): However, even in a consistent null language like EP, VS is not free: in declarative sentences, it must meet some pragmatic conditions, and structural conditions such as monoargumentality affect the speakers' preference for its use.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40929,monobasicity,Noun,The property of being monobasic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
40998,monocarpy,Noun,Quality of being monocarpic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41062,monochromacy,Noun,"The quality of having only one independent channel for conveying color information in the eye, i.e. total color blindness.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41130,monoclinism,Noun,The property of being monoclinous.,botany,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41136,monoclonality,Noun,The quality of being monoclonal.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41431,monofunctionality,Noun,"The quality of being monofunctional. 2015 December 12, Identification of Immunodominant Responses to the Plasmodium falciparum Antigens PfUIS3, PfLSA1 and PfLSAP2 in Multiple Strains of Mice, in PLOS ONE[1], DOI:10.1371/journal.pone.0144515:Furthermore, we wanted to assess the polyfunctionality of the induced immune response, by assessing the populations of cytokines secreted from antigen-specific T cells: the polyfunctionality, or strictly monofunctionality, of CD8 + T cell responses have been correlated with vectored vaccine efficacy in controlled human malaria infection phase II efficacy trials.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41483,monogenicity,Noun,The quality of being monogenic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41767,monolithicity,Noun,"The property of being monolithic. If we separate the ""personhood of god"" from his ""cosmogonous essence (ousia, substance)"" we shatter his monolithicity, and the overall religious edifice collapses.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41768,monolithicness,Noun,The property of being monolithic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
41927,monomoraicity,Noun,"The property of having one mora. 1986, Ralf-Armin Mester, Studies in tier structure, page 203:Let us assume that the reduplicative template is specified as ""syllable"", with the understanding that a template expands maximally in association (in this case, into a heavy syllable) unless it carries a specific restriction (e.g. to monomoraicity).",phonology,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
42164,monophyleticity,Noun,The quality of being monophyletic.,genetics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
42165,monophyletism,Noun,The property of being monophyletic.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
42243,monopolarity,Noun,The quality of being monopolar.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
42337,monoraciality,Noun,The property of being monoracial.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
42408,monosemy,Noun,The property of terms of having a single meaning; absence of ambiguity.,semantics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
