Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,domain,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
33404,False,,False,False,,A basic mixed carbonate and fluoride of cerium and lanthanum,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hydroxylbastnäsite,,False
33406,False,,False,False,,"A monoclinic-prismatic mineral containing fluorine, hydrogen, magnesium, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hydroxylclinohumite,,False
33409,False,,False,False,,"A monoclinic-prismatic mineral containing beryllium, calcium, hydrogen, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hydroxylherderite,,False
33540,False,,False,False,,A white carbonate mineral with the chemical formula Zn5(CO3)2(OH)6.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hydrozincite,,False
34498,False,,False,False,,A form of cinnabar that forms hexagonal crystals,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hypercinnabar,,False
36383,False,,False,False,,An inosilicate that is an orthorhombic pyroxene.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hypersthene,,False
36390,False,,False,False,,"A more or less coarsely crystalline igneous rock, allied to gabbro; an aggregate of labradorite (feldspar) and hypersthene, of plutonic origin.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hypersthenite,,False
38502,False,,False,False,,"A trigonal mineral containing barium, calcium, chlorine, iron, hydrogen, manganese, oxygen, lead and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hyttsjöite,,False
38606,False,,False,False,,A manganese tungstate mineral that forms reddish-brown to black monoclinic prismatic submetallic crystals.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,hübnerite,,False
1645,False,,False,False,,copaline,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,Highgate resin,,False
575,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, oxygen, silicon, and tin.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eakerite,,False
742,False,,False,False,,"A monoclinic mineral containing calcium, carbon, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,earlandite,,False
786,False,,False,False,,"A monoclinic-prismatic mineral containing calcium, hydrogen, iron, magnesium, manganese, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,earlshannonite,,False
1416,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, hydrogen, magnesium, oxygen, potassium, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eastonite,,False
1860,False,,False,False,,"A trigonal-rhombohedral mineral containing iron, manganese, oxygen, titanium, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ecandrewsite,,False
1997,False,,False,False,,"A tetragonal mineral containing arsenic, chlorine, lead, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ecdemite,,False
2362,False,,False,False,,"A monoclinic-prismatic blue green mineral containing aluminum, hydrogen, magnesium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eckermannite,,False
2392,False,,False,False,,"An orthorhombic-dipyramidal mineral containing bismuth, copper, iron, lead, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eclarite,,False
3608,False,,False,False,,"An orthorhombic-pyramidal mineral containing arsenic, lead, sulfur, and thallium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,edenharterite,,False
3611,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, magnesium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,edenite,,False
3632,False,,False,False,,"A monoclinic-prismatic mineral containing mercury, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,edgarbaileyite,,False
3633,False,,False,False,,"A hexagonal-trapezohedral similar to molybdenite mineral containing iron, niobium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,edgarite,,False
3940,False,,False,False,,"A monoclinic-prismatic mineral containing chromium, mercury, oxygen, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,edoylerite,,False
4364,False,,False,False,,"A tetragonal-ditetragonal dipyramidal blue mineral containing barium, copper, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,effenbergerite,,False
4667,False,,False,False,,"An isometric-tetartoidal mineral containing hydrogen, magnesium, nitrogen, oxygen, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,efremovite,,False
4932,False,,False,False,,"A monoclinic golden brown mineral containing aluminum, hydrogen, manganese, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eggletonite,,False
5012,False,,False,False,,"An isometric-hexoctahedral mineral containing chlorine, hydrogen, mercury, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eglestonite,,False
5229,False,,False,False,,"A variety of pseudomalachite; a green pearly mineral, hydrous phosphate of copper.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ehlite,,False
5233,False,,False,False,,"A triclinic-pinacoidal mineral containing beryllium, calcium, hydrogen, oxygen, phosphorus, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ehrleite,,False
5323,False,,False,False,,"A hexagonal-dihexagonal dipyramidal mineral containing magnesium, oxygen, potassium, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eifelite,,False
5753,False,,False,False,,"A trigonal-rhombohedral mineral containing carbon, magnesium, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eitelite,,False
5867,False,,False,False,,"An uncommon mineral, one of very few gemstones that are naturally radioactive.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ekanite,,False
5871,False,,False,False,,"A hexagonal-pyramidal mineral containing boron, calcium, chlorine, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ekaterinite,,False
5872,False,,False,False,,"A hexagonal-dihexagonal pyramidal brownish black mineral containing arsenic, hydrogen, iron, oxygen, silicon, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ekatite,,False
5989,False,,False,False,,"A variety of hephelite, usually massive and of a greasy lustre and grey to reddish colour.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elaeolite,,False
6210,False,,False,False,,The mineral wurtzilite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elaterite,,False
6229,False,,False,False,,"A sodium-lithium-aluminium borosilicate mineral of the tourmaline group, prized as a gemstone.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elbaite,,False
6365,False,,False,False,,"The mineral NaFe(SO4)2 that may be used as a cathode in sodium-ion batteries 2016, Chol-Jun Yu, Song-Hyok Choe, Gum-Chol Ri, Un-Gi Jong, Song-Nam Hong, First-principles Study of Crystal Structure and electronic properties of SIB cathode material-NaFe(SO 4 {\displaystyle _{4}} ) 2 {\displaystyle _{2}} , in arXiv[1]:In this study crystal structure and electronic poperties of eldfellite, important to cathode material, are examined through the electronic structure methods based on density functional theory.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eldfellite,,False
8588,False,,False,False,,"A subgroup of pyrobitumens rich in oxygen and partly soluble in alkali, resembling an earthy brown coal and probably representing a product of intense weathering of bitumens.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elkerite,,False
8614,False,,False,False,,"A hexagonal-pyramidal mineral containing aluminum, hydrogen, magnesium, oxygen, silicon, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ellenbergerite,,False
8619,False,,False,False,,A mineral found in metamorphosed limestone.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ellestadite,,False
8700,False,,False,False,,"A trigonal-ditrigonal pyramidal dark gray mineral containing arsenic, sulfur, and thallium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ellisite,,False
8872,False,,False,False,,"An isometric-hexoctahedral colorless mineral containing aluminum, fluorine, potassium, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elpasolite,,False
8880,False,,False,False,,"An orthorhombic-pyramidal mineral containing hydrogen, oxygen, silicon, sodium, and zirconium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elpidite,,False
9040,False,,False,False,,"A monoclinic-prismatic mineral containing copper, hydrogen, lead, oxygen, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,elyite,,False
9653,False,,False,False,,A mineral consisting of silver chloride and silver bromide; a variety of bromian chlorargyrite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,embolite,,False
9857,False,,False,False,,"A monoclinic-prismatic orange mineral containing chromium, hydrogen, lead, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,embreyite,,False
10102,False,,False,False,,"An orthorhombic-dipyramidal mineral containing iron, lithium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,emeleusite,,False
10140,False,,False,False,,dioptase,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,emerald copper,,False
10270,False,,False,False,,"An impure type of corundum, often used for sanding or polishing. 1884, Samuel Smiles, Men of Invention and Industry It took me from nine to ten days to grind and polish it ready for parabolising and silvering. I did this by hand labour with the aid of emery, but without a lathe. I finally used rouge instead of emery in grinding down the glass, until I could see my face in the mirror quite plain.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,emery,,False
10358,False,,False,False,,"An orthorhombic-pyramidal tin white mineral containing bismuth, copper, lead, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,emilite,,False
10482,False,,False,False,,"A triclinic-pinacoidal mineral containing hydrogen, iron, oxygen, and tellurium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,emmonsite,,False
11086,False,,False,False,,A rare hexagonal mineral form of silver telluride.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,empressite,,False
11712,False,,False,False,,"A steel gray, blackish gray, to violet black copper arsenic sulfosalt mineral with a metallic luster.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,enargite,,False
12894,False,,False,False,,The mineral bournonite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,endellionite,,False
12895,False,,False,False,,"A monoclinic-domatic mineral containing aluminum, hydrogen, oxygen, and silicon. Discredited as the name of the mineral in 2006.","mineralogy, outdated",False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,endellite,,False
13024,False,,False,False,,"A mineral that occurs at one end in a range of solid solutions. 1892, The Mineralogical Magazine and Journal of the Mineralogical Society, volume 10, London: H[umphrey Sumner] Milford, Oxford University Press, OCLC 566075042, page 33:This group of tetragonal silicates seems to form a graduated series from akermanite to gehlenite, the constitution of the two end[-]members being (where R = Ca, with less Mg, Mn, Fe, Na2): / Akermanite, R4Si2O10, or R3(RSi)Si2O10, / Gehlenite, R3Al2Si3O10, or R3(Al3)Si3O10, [] 1989, I. A. Franchi; S. R. Boyd; I. P. Wright; C. T. Pillinger, Application of Lasers in Small-sample Stable Isotopic Analysis, in W. C. Shanks III and R. E. Criss, editors, New Frontiers in Stable Isotopic Research: Laser Probes, Ion Probes, and Small-sample Analysis:[] (U.S. Geological Survey Bulletin; 1890), [Washington, D.C.]: United States Government Printing Office, OCLC 19630418, page 82, column 1:These data may therefore represent mixtures of gases from two (or more) distinct sources. One endmember appears to be slightly enriched in 84Kr and 132Xe relative to the vug quartz fluids; the other endmember is relatively enriched in 36Ar. 1997, H. Pichler; C. Schmitt-Riegraf; L. Hoke, transl., Rock-forming Minerals in Thin Section, London: Chapman Hall, ISBN, section 4.20 (Epidote Zoisite Group), page 156, column 1:Both the endmembers, epidote and clinozoisite, form the epidote sequence, in which part of the aluminium is progressively replaced by Fe3+; epidote is a typical mineral of the greenschist facies. 2001, Lucy E. Edwards, Dinocyst Biostratigraphy of Tertiary Sediments from Five Cores from Screven and Burke Counties, Georgia, in Geology and Paleontology of Five Cores from Screven and Burke Counties, Eastern Georgia (U.S. Geological Survey Professional Paper; 1603), Reston, Va.: U.S. Geological Survey; Washington, D.C.: United States Government Printing Office, ISBN, page G23, column 2:The category includes poorly preserved specimens and specimens that do not fall into the endmember morphotypes of recognized species.","mineralogy, specifically",False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,endmember,,False
14824,False,,False,False,,"A monoclinic-sphenoidal mineral containing aluminum, calcium, hydrogen, oxygen, phosphorus, potassium, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,englishite,,False
15120,False,,False,False,,A mineral with cavities containing water.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,enhydrite,,False
16197,False,,False,False,,A form of pyroxene consisting solely of magnesium silicate.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,enstatite,,False
18087,False,,False,False,,"An orthorhombic-dipyramidal mineral containing aluminum, hydrogen, manganese, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eosphorite,,False
18319,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, hydrogen, lithium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ephesite,,False
18724,False,,False,False,,"An orthorhombic-dipyramidal mineral containing beryllium, hydrogen, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,epididymite,,False
18743,False,,False,False,,A highly altered epidote- and quartz-bearing rock.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,epidosite,,False
18746,False,,False,False,,"Any of a class of mixed calcium iron aluminium sorosilicates found in metamorphic rocks. 1915, George Curtis Martin, Bertrand Leroy Johnson, Ulysses Sherman Grant, Bulletin 587: Geology and Mineral Resources of Kenai Peninsula, Alaska, United States Geological Survey, page 23, A little higher is an outcrop of epidote schist with quartz, carbonate, and magnetite. 1990, Andrew P. Barth, Chapter 3: Mid-crustal emplacement of Mesozoic plutons, San Gabriel Mountains, California, and implications for the geologic history of the San Gabriel terrane, J. Lawford Anderson (editor), The Nature and Origin of Cordilleran Magmatism, Memoir 174: The Nature and Origin of Cordilleran Magmatism, The Geological Society of America, page 36, Available compositional data for magmatic epidotes (Naney, 1983; Zen and Hammarstrom, 1984; Barth, unpublished data) suggest no significant solid solution beyond the epidote-clinozoisite binary. 2004, Bruce Cairncross, Field Guide to Rocks and Minerals of Southern Africa[1], page 96:Epidote is found in greenstone belts and many metamorphic rocks such as gneiss and schist, and is hence fairly widespread.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,epidote,,False
19524,False,,False,False,,"A triclinic-pedial mineral containing aluminum, calcium, hydrogen, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,epistilbite,,False
19567,False,,False,False,,"A triclinic-pinacoidal mineral containing calcium, fluorine, hydrogen, iron, manganese, niobium, oxygen, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,epistolite,,False
20076,False,,False,False,,"A saline evaporite, consisting of magnesium sulphate, also found in fumaroles, with the chemical formula MgSO47H2O.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,epsomite,,False
20914,False,,False,False,,"An orthorhombic-dipyramidal mineral containing calcium, hydrogen, iron, manganese, oxygen, phosphorus, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ercitite,,False
20918,False,,False,False,,"A monoclinic-prismatic mineral containing hydrogen, iron, oxygen, sodium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erdite,,False
21235,False,,False,False,,"An orthorhombic-pyramidal mineral containing boron, chlorine, iron, magnesium, manganese, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ericaite,,False
21242,False,,False,False,,"A monoclinic-prismatic reddish black mineral containing barium, hydrogen, iron, manganese, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ericssonite,,False
21260,False,,False,False,,A hydrous copper arseniate of an emerald-green colour.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erinite,,False
21265,False,,False,False,,"An orthorhombic-dipyramidal mineral containing chlorine, copper, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eriochalcite,,False
21277,False,,False,False,,"A zeolite mineral with a molecular structure similar to chabazite, usually found in weathered volcanic ash.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erionite,,False
21307,False,,False,False,,"An orthorhombic black mineral containing hydrogen, iron, magnesium, oxygen, silicon, and vanadium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erlianite,,False
21308,False,,False,False,,An isometric-diploidal gray white mineral containing osmium and sulfur.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erlichmanite,,False
21351,False,,False,False,,"A trigonal reddish black mineral containing hydrogen, manganese, nickel, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ernienickelite,,False
21353,False,,False,False,,"A trigonal-rhombohedral mineral containing arsenic, sulfur, thallium, and tin.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erniggliite,,False
21356,False,,False,False,,"A monoclinic yellow brown mineral containing aluminum, hydrogen, iron, manganese, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ernstite,,False
21670,False,,False,False,,"A triclinic-pinacoidal mineral containing hydrogen, iron, manganese, oxygen, potassium, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ershovite,,False
21689,False,,False,False,,"An isometric-diploidal mineral containing oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ertixiite,,False
21840,False,,False,False,,"Red cobalt, a secondary hydrated arsenate of cobalt minerals with the formula (Co3(AsO4)28H2O).",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erythrite,,False
22024,False,,False,False,,"An orthorhombic-dipyramidal mineral containing chlorine, hydrogen, iron, oxygen, and potassium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,erythrosiderite,,False
22305,False,,False,False,,"A rare mineral, containing chiefly niobium, titanium, thorium, and cerium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eschynite,,False
22454,False,,False,False,,"A tetragonal-scalenohedral bronze mineral containing copper, iron, and selenium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eskebornite,,False
22459,False,,False,False,,"A monoclinic-domatic galena white mineral containing bismuth, lead, silver, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eskimoite,,False
22462,False,,False,False,,A trigonal-hexagonal scalenohedral mineral containing chromium and oxygen.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eskolaite,,False
22631,False,,False,False,,"A monoclinic-prismatic blue green mineral containing aluminum, arsenic, calcium, fluorine, hydrogen, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,esperanzaite,,False
22770,False,,False,False,,"A monoclinic-prismatic reddish brown mineral containing aluminum, calcium, iron, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,esseneite,,False
22867,False,,False,False,,"Cinnamon stone, a variety of garnet.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,essonite,,False
24371,False,,False,False,,A trigonal hydrous calcium aluminium sulfate mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ettringite,,False
24463,False,,False,False,,"An orthorhombic-dipyramidal mineral containing copper, selenium, and silver.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eucairite,,False
24534,False,,False,False,,A green hydrated copper arsenate hydroxide mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,euchroite,,False
24552,False,,False,False,,"A monoclinic beryllium aluminium hydroxide silicate mineral, a product of the decomposition of beryl in pegmatites.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,euclase,,False
24555,False,,False,False,,An optically negative variety of eudialyte.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eucolite,,False
24574,False,,False,False,,A lithium-bearing aluminium silicate mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eucryptite,,False
24628,False,,False,False,,A red silicate mineral that forms in alkaline igneous rocks such as nepheline syenites.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eudialyte,,False
24636,False,,False,False,,"A monoclinic-prismatic mineral containing beryllium, hydrogen, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eudidymite,,False
24699,False,,False,False,,An isometric-hextetrahedral silver white mineral containing mercury and silver.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eugenite,,False
24746,False,,False,False,,"A monoclinic colorless mineral containing calcium, hydrogen, oxygen, sodium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eugsterite,,False
24862,False,,False,False,,"A mineral, consisting chiefly of the silicate of bismuth.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eulytite,,False
24970,False,,False,False,,A fossil resin with a strong pleasant odour.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,euosmite,,False
25101,False,,False,False,,"A rock occurring in the Alps, consisting of saussurite and smaragdite.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,euphotide,,False
25217,False,,False,False,,A compact feldspathic rock; felsite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eurite,,False
25593,False,,False,False,,"A dark brown lustrous mineral that is a mixed oxide of cerium, erbium, titanium, uranium, yttrium and other more common metals, with the chemical formula (Y,Ca,Ce,U,Th)(Nb,Ta,Ti)2O6.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,euxenite,,False
25594,False,,False,False,,"A dark orthorhombic mineral containing calcium, cerium, niobium, oxygen, tantalum, thallium, titanium, uranium and yttrium",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,euxenite-(Y),,False
25814,False,,False,False,,"An amorphous mineral containing aluminum, hydrogen, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,evansite,,False
25881,False,,False,False,,"An monoclinic mineral containing hydrogen, thallium, vanadium, sulphur, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,evdokimovite,,False
25901,False,,False,False,,"An orthorhombic-dipyramidal apple green mineral containing arsenic, hydrogen, manganese, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eveite,,False
26058,False,,False,False,,A rare hydrocarbon mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,evenkite,,False
26431,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, barium, calcium, chlorine, fluorine, hydrogen, iron, manganese, niobium, oxygen, potassium, rubidium, silicon, sodium, strontium, tantalum, titanium, and zirconium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eveslogite,,False
26770,False,,False,False,,"A hexagonal-dihexagonal pyramidal mineral containing barium, calcium, carbon, cerium, oxygen, sodium, strontium, and yttrium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ewaldite,,False
33188,False,,False,False,,Eye agate.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eyestone,,False
33238,False,,False,False,,"A trigonal-hexagonal scalenohedral cream white mineral containing aluminum, hydrogen, lead, oxygen, phosphorus, silicon, and thorium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eylettersite,,False
33256,False,,False,False,,"An orthorhombic mineral containing gallium, germanium, hydrogen, iron, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eyselite,,False
33260,False,,False,False,,"A triclinic-pinacoidal colorless mineral containing boron, hydrogen, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ezcurrite,,False
33269,False,,False,False,,"A monoclinic blood red mineral containing hydrogen, iron, lead, oxygen, and tellurium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,eztlite,,False
89,False,,False,False,,"An orthorhombic-dipyramidal tin white mineral containing bismuth, copper, iron, lead, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,paarite,,False
98,False,,False,False,,"A hexagonal-ditrigonal dipyramidal mineral containing barium, oxygen, silicon, tin, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,pabstite,,False
156,False,,False,False,,"A tetragonal-dipyramidal dark blue mineral containing calcium, carbon, copper, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,paceite,,False
198,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, calcium, fluorine, hydrogen, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,pachnolite,,False
879,False,,False,False,,"A monoclinic-prismatic creamy white mineral containing bismuth, copper, lead, silver, sulfur, and tellurium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,paderaite,,False
908,False,,False,False,,"An isometric-tetartoidal yellow mineral containing bismuth, palladium, and selenium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,padmaite,,False
1114,False,,False,False,,"A triclinic-pinacoidal gray mineral containing arsenic, bismuth, cobalt, nickel, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,paganoite,,False
1270,False,,False,False,,agalmatolite,"dated, mineralogy",False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,pagodite,,False
1292,False,,False,False,,"An isometric-tetartoidal mineral containing beryllium, calcium, hydrogen, lithium, oxygen, phosphorus, potassium, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,pahasapaite,,False
1419,False,,False,False,,"A very rare orange-red borate mineral consisting mostly of calcium, zirconium, boron, aluminium, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,painite,,False
2279,False,,False,False,,A material similar to basalt formed by the action of water on volcanic ash,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,palagonite,,False
2303,False,,False,False,,"A hexagonal-trapezohedral steel gray mineral containing arsenic, palladium, and tin.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,palarstanide,,False
